Catalogue Identifier,City,Year,Duration,Type,Institution,Catalogue Price,Monday Open,Monday Time,Monday Lowest Price,Monday Highest Price,Tuesday Open,Tuesday Time,Tuesday Lowest Price,Tuesday Highest Price,Wednesday Open,Wednesday Time,Wednesday Lowest Price,Wednesday Highest Price,Thursday Open,Thursday Time,Thursday Lowest Price,Thursday Highest Price,Friday Open,Friday Time,Friday Lowest Price,Friday Highest Price,Saturday Open,Saturday Time,Saturday Lowest Price,Saturday Highest Price,Sunday Open,Sunday Time,Sunday Lowest Price,Sunday Highest Price,Membership Available,Membership Price,Membership Benefits,Lottery,Lottery price,Competition,Minimum Age,Total Entries,misc,Reasoner,delpher link
2015020640,utrecht,1841,09/09-05/10,national,unknown,0.25,TRUE,unknown,0.25,0.25,TRUE,unknown,0.25,0.25,TRUE,unknown,0.25,0.25,TRUE,09:00-unknown,0.25,0.25,TRUE,unknown,0.25,0.25,TRUE,unknown,0.25,0.25,TRUE,unknown,0.25,0.25,TRUE,unknown,unknown,FALSE,unknown,FALSE,unknown,213,stukken met een * zijn alleen ter expositie; verkooplimieten op aanvraag.,"city identified from 'rijksmuseum amsterdam'. year extracted from '9 september 1841'. duration assumed single day (09/09) as no end date specified. type 'international' due to participants from belgium (brussels, antwerp). catalogue price: 25 cents. thursday open (09:00-17:00) as event date was 09/09/1841 (thursday). no membership/lottery/competition mentioned. total entries: 213 (last numbered item). misc notes *-marked items and sale price requests.","https://www.delpher.nl/nl/kranten/view?cql%5b%5d=%28date+_gte_+%2201-01-1841%22%29&cql%5b%5d=%28date+_lte_+%2231-12-1841%22%29&query=utrecht+tentoonstelling+1841+9+september&coll=ddd&redirect=true&identifier=ddd:010774864:mpeg21:a0009&resultsidentifier=ddd:010774864:mpeg21:a0009&rowid=1, https://www.delpher.nl/nl/kranten/view?cql%5b%5d=%28date+_gte_+%2201-01-1841%22%29&cql%5b%5d=%28date+_lte_+%2231-12-1841%22%29&query=utrecht+tentoonstelling+1841+9+september&coll=ddd&redirect=true&identifier=ddd:010072314:mpeg21:a0017&resultsidentifier=ddd:010072314:mpeg21:a0017&rowid=3"
2015021100,s gravenhage,1842,04/05-30/05,national,nederlandsche maatschappij van schoone kunsten,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,FALSE,unavailable,unavailable,unavailable,TRUE,unknown,doorloopend toegangbiljet,TRUE,unknown,FALSE,unknown,141,"toegangsbiljet alleen persoonlijk geldig, moet bij ingang worden vertoond; prijzen worden via loting onder geabonneerden verdeeld",city derived from 'te 's gravenhage' and address. year from 1842 date. duration parsed from 4 mei to 30 mei. institution explicitly named. membership inferred from kunstkronyk subscriptions. lottery mentioned for prize distribution. total entries counted to #141. opening days/times extracted from 'alle dagen... uitgezonderd zon- en feestdagen'. entry price standardized from 23 cents. competition assumed due to jury selection process.,nan
2015016400,amsterdam,1842,unknown,national,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,FALSE,unknown,unknown,FALSE,unknown,FALSE,unknown,554,unknown,"catalog lists amsterdam 1842 exhibition by rkd (rijksbureau) with 554 entries. no dates prices or opening times mentioned in provided text. ""levende meesters"" indicates national exhibition. last entry number 554 includes supplements. no membership/lottery/competition references found.",nan
2015035890,deventer,1842,25/07-01/09,national,unknown,unknown,TRUE,09:00-18:00,unknown,unknown,TRUE,09:00-18:00,unknown,unknown,TRUE,09:00-18:00,unknown,unknown,TRUE,09:00-18:00,unknown,unknown,TRUE,09:00-18:00,unknown,unknown,TRUE,09:00-18:00,unknown,unknown,FALSE,unavailable,unavailable,unavailable,FALSE,unknown,unknown,FALSE,unknown,FALSE,unknown,567,tentoonstelling voor overijsselse nijverheid en kunst; inzendingen tussen 10 mei en 4 juni 1842; geopend behalve zondagen,city from catalog title 'te deventer'. year from date on cover (1842). duration parsed from '25 julij tot den 1 september 1842'. opening days/times: 'uitgezonderd des zondags' + morning/afternoon hours combined into single range. competition assumed true due to 'beoordeeling' by commissie. total entries counted from n°1 to n°567 in catalog listings.,nan
2015017930,zwolle,1842,04/07-unknown,national,odeon,unknown,TRUE,11:00-18:00,0.25,0.25,TRUE,11:00-18:00,0.25,0.25,TRUE,11:00-18:00,0.25,0.25,TRUE,11:00-18:00,0.25,0.25,TRUE,11:00-18:00,0.25,0.25,TRUE,11:00-18:00,0.25,0.25,TRUE,11:00-18:00,0.25,0.25,TRUE,1,unknown,TRUE,unknown,FALSE,unknown,209,stukken zonder * zijn te koop via vervaardigers; bestuursleden dagelijks aanwezig voor prijsinformatie,dagelijks geopend vanaf 4 juli 1842; entreeprijs 25 cent; abonnement 1 gulden; laatste catalogusnummer 209,https://www.delpher.nl/nl/kranten/view?query=zwolle+tentoonstelling+meesters+1842&coll=ddd&identifier=ddd:010119890:mpeg21:a0021&resultsidentifier=ddd:010119890:mpeg21:a0021&rowid=1
2015037680,s gravenhage,1843,08/05-03/06,national,teeken-akademie,unknown,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-15:00,0,0,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,FALSE,unavailable,unavailable,unavailable,TRUE,unknown,gratis toegang,TRUE,unknown,FALSE,unknown,497,doorloopende toegangskaarten alleen geldig voor genoemde persoon; stukken met * zijn te koop,"identified city from 's gravenhage; year from 8 mei 1843; open days/times from schedule: mondays & weekends 10-4 (paid), tuesdays 10-3 (free); membership inferred from 'doorloopende toegangkaarten'; total entries counted sequentially to n°497; misc notes include ticket validity and * marked works for sale.",https://www.delpher.nl/nl/kranten/view?query=%27s+gravenhage+tentoonstelling+%22levende+meesters%22+1843&coll=ddd&page=1&identifier=ddd:010151808:mpeg21:a0005&resultsidentifier=ddd:010151808:mpeg21:a0005&rowid=4
2015019970,groningen,1843,01/05-10/06,national,kunstlievend genootschap onder den naam: pictura,0.25,TRUE,10:00-17:00,0.25,0.25,TRUE,10:00-17:00,0.25,0.25,TRUE,10:00-17:00,0.25,0.25,TRUE,10:00-17:00,0.25,0.25,TRUE,10:00-17:00,0.25,0.25,TRUE,10:00-17:00,0.25,0.25,FALSE,unavailable,unavailable,unavailable,TRUE,unknown,gratis toegang,TRUE,unknown,FALSE,10,277,stokken/parapluien afgeven bij ingang; niet-gesternde stukken te koop,exhibition held in groningen (1843) by pictura. opening times combined from morning/afternoon slots. entry: 25c for non-members (members free). min. age 10. total 277 entries. misc: umbrella policy & sales info.,https://www.delpher.nl/nl/kranten/view?query=pictura+tentoonstelling+1843&coll=ddd&identifier=ddd:010583052:mpeg21:a0002&resultsidentifier=ddd:010583052:mpeg21:a0002&rowid=3
2015036630,amsterdam,1844,23/09-21/10,national,koninklijke akademie van beeldende kunsten,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,FALSE,unknown,unknown,FALSE,unknown,FALSE,unknown,673,unknown,front matter with operational details missing from provided text. only artwork list available. assumed international participation due to multiple cities listed. total entries counted from sequential numbering ending at 673.,https://www.delpher.nl/nl/kranten/view?query=amsterdam+tentoonstelling+%22levende+meesters%22+1844&coll=ddd&page=1&identifier=ddd:010120060:mpeg21:a0011&resultsidentifier=ddd:010120060:mpeg21:a0011&rowid=2
2015021010,rotterdam,1844,15/07-17/08,international,"schilderkundig genootschap ""hierdoor tot hooger"" en ""arti sacrum rotterdam",0.25,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,FALSE,unknown,unknown,FALSE,unknown,TRUE,unknown,305,unknown,city identified from 'rotterdam' in text; year extracted from '1844' in exhibition title; type assumed national as a state-organized exhibition; competition set true due to 'prijsstof' mentions and medal awards; total entries counted from last entry number 306; all other fields remain unknown as no explicit details about schedule/prices/memberships found in provided catalog text.,"https://www.delpher.nl/nl/kranten/view?query=rotterdam+meesters+tentoonstelling+1844&coll=ddd&cql%5b%5d=%28date+_gte_+%2201-01-1844%22%29&cql%5b%5d=%28date+_lte_+%2231-12-1844%22%29&redirect=true&page=1&maxperpage=50&identifier=ddd:010394670:mpeg21:a0021&resultsidentifier=ddd:010394670:mpeg21:a0021&rowid=2, https://www.delpher.nl/nl/kranten/view?cql%5b%5d=%28date+_gte_+%2201-01-1844%22%29&cql%5b%5d=%28date+_lte_+%2231-12-1844%22%29&query=rotterdam+meesters+tentoonstelling+1844+&coll=ddd&redirect=true&page=1&maxperpage=50&identifier=ddd:010394678:mpeg21:a0002&resultsidentifier=ddd:010394678:mpeg21:a0002&rowid=19"
2015017940,zwolle,1844,04/07-17/08,national,odeon,unknown,TRUE,10:00-18:00,0.25,0.25,TRUE,10:00-18:00,0.25,0.25,TRUE,10:00-18:00,0.25,0.25,TRUE,10:00-18:00,0.25,0.25,TRUE,10:00-18:00,0.25,0.25,TRUE,10:00-18:00,0.25,0.25,TRUE,10:00-18:00,0.25,0.25,TRUE,1,unknown,FALSE,unknown,FALSE,unknown,208,stukken zonder * worden te koop aangeboden door vervaardigers. informatie bij bestuursleden die dagelijks aanwezig zijn. abonnement geldig voor volledige tentoonstellingsduur.,"exhibition duration inferred from start date ""4 julij 1844"" with daily operation. entry price explicitly stated as 25 cent per visit. membership (""abonnement"") price confirmed as 1 gulden. all days marked open based on ""dagelijks geopend"". total entries counted from catalog numbering (1-208). no competition/lottery terms detected.",https://www.delpher.nl/nl/kranten/view?cql%5b%5d=%28date+_gte_+%2201-01-1844%22%29&cql%5b%5d=%28date+_lte_+%2231-12-1844%22%29&query=zwolle+tentoonstelling+odeon+1844&coll=ddd&redirect=true&identifier=ddd:010074869:mpeg21:a0018&resultsidentifier=ddd:010074869:mpeg21:a0018&rowid=2
2015036390,s gravenhage,1845,12/05-07/06,national,teeken-academie op princessegracht,unknown,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-15:00,0,0,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,FALSE,unavailable,unavailable,unavailable,TRUE,unknown,unknown,TRUE,unknown,FALSE,unknown,451,stukken met * zijn te koop; toegangskaarten persoonsgebonden met naam; commissieleden dagelijks 14-15 uur aanwezig,exhibition runs from 12 may 1845 with tuesday free entry. opening times derived from 'maandag t/m zaterdag 10-16 uur behalve dinsdag 10-15 uur'. no membership/lottery mentions found. last entry number 451 from nagekomen stukken section.,https://www.delpher.nl/nl/kranten/view?query=%27s+gravenhage+tentoonstelling+%22levende+meesters%22+1845&coll=ddd&identifier=ddd:010521617:mpeg21:a0008&resultsidentifier=ddd:010521617:mpeg21:a0008&rowid=4
2015017560,groningen,1845,05/05-15/06,national,pictura,0.25,TRUE,10:00-17:00,0.25,0.25,TRUE,10:00-17:00,0.25,0.25,TRUE,10:00-17:00,0.25,0.25,TRUE,10:00-17:00,0.25,0.25,TRUE,10:00-17:00,0.25,0.25,TRUE,10:00-17:00,0.25,0.25,FALSE,unavailable,unavailable,unavailable,TRUE,unknown,gratis toegang,TRUE,unknown,FALSE,10,300,stokken/parapluien aan ingang afgeven; niet-*-gemarkeerde stukken te koop,exhibition held in groningen 1845 by kunstlievend genootschap. open weekdays 10-17 with 25c entry for non-members. sunday/feast days closed. min. age 10. last entry #300. membership grants free entry.,https://www.delpher.nl/nl/kranten/view?query=pictura+tentoonstelling+%22levende+meesters%22+1845&coll=ddd&identifier=ddd:010583264:mpeg21:a0002&resultsidentifier=ddd:010583264:mpeg21:a0002&rowid=1
2015036870,amsterdam,1846,07/09-07/10,national,koninklijke akademie van beeldende kunsten,0.25,TRUE,unknown,0,0.25,TRUE,unknown,0,0.25,TRUE,unknown,0,0.25,TRUE,unknown,0,0.25,TRUE,unknown,0,0.25,TRUE,unknown,0,0.25,unknown,unknown,unknown,unknown,FALSE,unknown,nan,FALSE,unknown,FALSE,8,581,dames moeten onder geleide van een heer zijn voor gratis toegang; meerdere dames betalen volgens dezelfde voorwaarden.,"exhibition opens on monday 7 september 1846 (explicitly stated), but no end date provided. entry price: 25 cents for general public, free for ladies accompanied by a gentleman (lowest=0, highest=0.25). minimum age 8 mentioned. catalogue sold for extra 25 cents. no membership, lottery, or competition references. total entries derived from last artwork number (581). misc includes conditions for free entry for ladies.","https://www.delpher.nl/nl/kranten/view?cql%5b%5d=%28date+_gte_+%2201-01-1846%22%29&cql%5b%5d=%28date+_lte_+%2231-12-1846%22%29&query=amsterdam+tentoonstelling+%22levende+meesters%22+1846&coll=ddd&redirect=true&identifier=ddd:010058660:mpeg21:a0006&resultsidentifier=ddd:010058660:mpeg21:a0006&rowid=4, https://www.delpher.nl/nl/kranten/view?cql%5b%5d=%28date+_gte_+%2201-01-1846%22%29&cql%5b%5d=%28date+_lte_+%2231-12-1846%22%29&query=amsterdam+tentoonstelling+%22levende+meesters%22+1846&coll=ddd&redirect=true&identifier=ddd:010075306:mpeg21:a0018&resultsidentifier=ddd:010075306:mpeg21:a0018&rowid=8"
2015037180,s gravenhage,1847,25/05-12/06,national,teeken-akademie,unknown,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,FALSE,unavailable,unavailable,unavailable,TRUE,unknown,doorlopende toegangskaart persoonsgebonden,TRUE,unknown,FALSE,unknown,511,kunstwerken met * zijn te koop; niet-stadsbewoners moeten op zondag naam registreren; doorlopende kaarten niet overdraagbaar,"city extracted from 'te 'sgravenhage'; year from '1847'; institution from 'gebouw der toeken-academie'; open days: mon-sat 10:00-16:00 (closed sundays for residents, open 12:00-16:00 for non-residents); tuesday 8 junij onwards free (lowest price 0.00); catalogue price unmentioned; membership inferred from 'doorloopende toegangkaartcn'; total entries counted up to 511* (last numbered entry)",https://www.delpher.nl/nl/kranten/view?query=%27s+gravenhage+tentoonstelling+%22levende+meesters%22+1847&coll=ddd&identifier=mmsadb01:000000452:mpeg21:p003&resultsidentifier=mmsadb01:000000452:mpeg21:a0005&rowid=3
2015019860,groningen,1847,03/05-unknown,national,pictura,0.25,TRUE,10:00-17:00,0.25,0.25,TRUE,10:00-17:00,0.25,0.25,TRUE,10:00-17:00,0.25,0.25,TRUE,10:00-17:00,0.25,0.25,TRUE,10:00-17:00,0.25,0.25,TRUE,10:00-17:00,0.25,0.25,FALSE,unavailable,unavailable,unavailable,TRUE,unknown,gratis toegang,TRUE,5,FALSE,10,281,stokken en parapluien moeten bij ingang worden afgegeven; niet met * gemarkeerde stukken zijn te koop.,city extracted from 'te groningen'. year from '1847.' institution identified as pictura. catalogue price from '25 cents.' opening times standardized to 10:00-17:00 for weekdays (combined morning/afternoon slots). closed sundays. membership inferred from 'geen lid des genootschaps'. minimum age from 'beneden 10 jaren niet toegelaten'. total entries counted as 281 (last numbered entry). misc includes umbrella policy and sales markers.,https://www.delpher.nl/nl/kranten/view?query=pictura+tentoonstelling+1847&coll=ddd&identifier=ddd:010583504:mpeg21:a0002&resultsidentifier=ddd:010583504:mpeg21:a0002&rowid=2
2015019060,amsterdam,1848,28/08-unknown,national,koninklijke akademie van beeldende kunsten,0.25,TRUE,09:00-16:00,0,0.25,TRUE,09:00-16:00,0,0.25,TRUE,09:00-16:00,0,0.25,TRUE,09:00-16:00,0,0.25,TRUE,09:00-16:00,0,0.25,TRUE,09:00-16:00,0,0.25,TRUE,09:00-16:00,0,0.25,FALSE,unknown,unknown,FALSE,unknown,FALSE,8,590,toegang 25 cent per heer (één dame gratis); catalogus 25 cent; kinderen onder 8 jaar geweigerd,exhibition opened 28 august with daily opening 9-16u; catalog explicitly states children under 8 not admitted; no membership/competition references found; last artwork entry is n° 590,nan
2015038290,rotterdam,1848,15/05-17/06,national,sociëteit harmonie,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,12:00-15:00,0.25,0.25,FALSE,unknown,unknown,TRUE,unknown,FALSE,unknown,279,stukken gemerkt met * zijn te koop; toegangsbiljetten persoonlijk en niet overdraagbaar,"city from 'te rotterdam' in commission notice; year from rkd code 1848; opening times from 'alle dagen 10-13 uur, zondag 12-15 uur'; entry price 25 cents converted to 0.25; total entries counted from last artwork number 279; * indicates artworks for sale in misc",https://www.delpher.nl/nl/kranten/view?query=rotterdam+soci%c3%abteit+harmonie+tentoonstelling+1848&coll=ddd&identifier=ddd:010081414:mpeg21:a0033&resultsidentifier=ddd:010081414:mpeg21:a0033&rowid=1
2015020590,utrecht,1848,17/07-14/08,national,"commissie ter regeling der tentoonstelling van schilderijen, enz., te utrecht",0.25,TRUE,10:00-16:00,0.3,0.3,TRUE,10:00-16:00,0.3,0.3,TRUE,10:00-16:00,0.3,0.3,TRUE,10:00-16:00,0.3,0.3,TRUE,10:00-16:00,0.3,0.3,TRUE,10:00-16:00,0.3,0.3,TRUE,12:00-18:00,0.3,0.3,TRUE,unknown,doorlopende toegang,FALSE,unknown,FALSE,8,388,doorlopende toegangkaarten alleen geldig voor genoemde persoon; stukken met * zijn te koop,"extracted city from 'utrecht', year from '1848'. duration inferred from start date (17/07) with no end date. type: international due to artists from netherlands, belgium, france. institution: organizing commission. catalogue price: 25 cents. opening times: monday-saturday 10:00-16:00, sunday 12:00-18:00. entry price 30 cents uniform. minimum age 8 from 'beneden 8 jaren'. membership: true (doorloopende toegangkaarten). total entries: 388 (last n° 388). misc: membership validity and artworks for sale.",https://www.delpher.nl/nl/kranten/view?query=utrecht+tentoonstelling+1848+17+julij&coll=ddd&identifier=ddd:010519720:mpeg21:a0019&resultsidentifier=ddd:010519720:mpeg21:a0019&rowid=1
2015018510,s gravenhage,1849,21/05-23/06,national,teeken-akademie,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,modified,12:00-16:00,0.25,0.25,TRUE,unknown,doorloopende toegangskaarten alleen gangbaar voor den persoon zelf wiens naam daarop is uitgedrukt,TRUE,unknown,FALSE,unknown,680,"zondags geopend van 12:00-16:00 voor personen buiten de stad woonachtig die zich aanmelden bij het lokaal, tegen betaling van 25 centen. toegangsbiljet vereist voor iedere persoon. catalogusvermelding: stukken met * zijn te koop.","extracted opening days/times from text (closed sundays except for non-residents). tuesday prices vary: 0.25 before 5 junij, 0.00 after. catalogue price 0.25 guilders. membership available via personalized passes. total entries based on last artwork number (678). sunday access modified for non-residents.",https://www.delpher.nl/nl/kranten/view?query=%27s+gravenhage+tentoonstelling+%22levende+meesters%22+1849&coll=ddd&identifier=ddd:010076722:mpeg21:a0025&resultsidentifier=ddd:010076722:mpeg21:a0025&rowid=2
2015020370,amsterdam,1850,20/08-unknown,international,koninklijke akademie van beeldende kunsten,0.25,TRUE,09:00-16:00,0,0.25,TRUE,09:00-16:00,0,0.25,TRUE,09:00-16:00,0,0.25,TRUE,09:00-16:00,0,0.25,TRUE,09:00-16:00,0,0.25,TRUE,09:00-16:00,0,0.25,TRUE,09:00-16:00,0,0.25,TRUE,unknown,doorlopende toegang voor de persoon op de kaart,FALSE,unknown,FALSE,8,529,kinderen onder 8 niet toegelaten; stukken met * te koop; doorlopende toegangskaarten alleen geldig voor genoemde persoon,"exhibition opened daily from 20 august 1850 at koninklijke akademie van beeldende kunsten. catalogue price: 0.25. entry: 25 cents (0.25) with free entry for one lady per paying gentleman. minimum age 8. membership (doorlopende toegangskaarten) available but price unspecified. total entries: 829. misc: sales of *-marked artworks, age restrictions, personalized memberships.",https://www.delpher.nl/nl/kranten/view?query=amsterdam+tentoonstelling+%22levende+meesters%22+1850&coll=ddd&page=1&sortfield=date&maxperpage=50&identifier=ddd:010067719:mpeg21:p004&resultsidentifier=ddd:010067719:mpeg21:a0011&rowid=26
